path,bb_x1,bb_y1,bb_x2,bb_y2,width,height,cara_cubierta
25434.jpg,233.6749,132.39987,796.5303,920.55457,1024,1024,1
25435.jpg,107.64142,148.37662,684.0827,939.85693,1024,1024,1
25436.jpg,245.41187,130.21136,876.7461,980.5352,1024,1024,1
25437.jpg,309.522,175.80109,839.67664,975.19464,1024,1024,1
25438.jpg,276.76852,193.54407,852.8727,947.31287,1024,1024,1
25439.jpg,233.19595,179.85669,760.24304,986.1898,1024,1024,1
2544.jpg,274.2163,63.727295,803.3395,947.1692,1024,1024,1
25440.jpg,307.71442,251.58295,751.3049,909.8829,1024,1024,1
25441.jpg,249.20663,141.4823,830.8838,921.766,1024,1024,1
25442.jpg,222.005,148.01996,764.53326,944.4085,1024,1024,1
25443.jpg,232.96078,178.80667,802.31384,952.621,1024,1024,1
25444.jpg,325.41736,194.1875,939.51514,950.4812,1024,1024,1
25445.jpg,228.16309,226.80548,773.43567,897.377,1024,1024,1
25447.jpg,273.31134,190.038,748.96454,955.8362,1024,1024,1
25448.jpg,318.19348,171.10391,839.21643,972.0786,1024,1024,1
25449.jpg,243.27322,92.25781,801.84436,966.73535,1024,1024,1
2545.jpg,137.77081,127.387054,738.4547,1009.6178,1024,1024,1
25450.jpg,260.95596,121.525696,827.3618,969.9578,1024,1024,1
25451.jpg,240.94951,125.685,752.437,942.269,1024,1024,1
25452.jpg,259.78558,176.49045,797.81,948.8248,1024,1024,1
25453.jpg,230.50592,183.35767,740.5011,986.4972,1024,1024,1
25454.jpg,209.59952,181.4711,876.2772,991.7905,1024,1024,1
25455.jpg,219.40836,92.12805,851.9321,922.7639,1024,1024,1
25456.jpg,236.77399,254.38376,833.6009,1004.9895,1024,1024,1
25457.jpg,224.27261,58.321198,859.06726,1019.5989,1024,1024,1
25458.jpg,214.20773,147.72409,817.0082,974.3795,1024,1024,1
25459.jpg,238.09186,122.803955,773.01166,1003.89233,1024,1024,1
2546.jpg,230.35571,205.03357,782.4371,950.6915,1024,1024,1
25460.jpg,256.22476,130.34201,777.74146,939.6638,1024,1024,1
25461.jpg,309.5863,143.82315,714.302,912.2114,1024,1024,1
25462.jpg,289.5146,159.50146,823.4733,989.5215,1024,1024,1
25463.jpg,214.92233,186.53806,810.6134,1000.53186,1024,1024,1
25464.jpg,237.47021,136.88348,761.54626,965.78546,1024,1024,1
25465.jpg,243.25278,186.32968,887.87537,1010.74805,1024,1024,1
25466.jpg,253.73318,122.67795,876.0112,849.82764,1024,1024,1
25467.jpg,217.09998,63.074768,835.3589,982.6783,1024,1024,1
25468.jpg,163.32391,164.47507,721.04205,878.0123,1024,1024,1
25469.jpg,219.04086,130.37863,768.92615,942.63416,1024,1024,1
2547.jpg,247.04733,72.04202,811.6433,959.80115,1024,1024,1
25470.jpg,210.76294,159.4574,756.1197,997.9795,1024,1024,1
25472.jpg,258.67404,141.90689,786.72,971.03467,1024,1024,1
25473.jpg,131.88074,222.41379,707.1312,985.39417,1024,1024,1
25474.jpg,320.9939,113.00119,813.9818,964.73975,1024,1024,1
25475.jpg,241.0057,180.16583,820.61194,963.7399,1024,1024,1
25476.jpg,199.00146,41.456573,765.5853,983.9524,1024,1024,1
25477.jpg,252.77066,144.98251,752.1178,1011.7488,1024,1024,1
25478.jpg,230.27179,90.25928,871.3437,986.21436,1024,1024,1
25479.jpg,207.71326,103.920044,834.8955,962.72473,1024,1024,1
2548.jpg,218.79831,20.800995,799.96814,949.6068,1024,1024,1
25480.jpg,321.76474,177.22415,896.2125,919.63196,1024,1024,1
25481.jpg,236.82556,179.0151,770.7578,929.3495,1024,1024,1
25482.jpg,214.61105,142.71658,759.69934,952.94946,1024,1024,1
25483.jpg,189.15765,189.0162,754.5979,948.329,1024,1024,1
25484.jpg,261.90088,250.06192,794.1599,924.3506,1024,1024,1
25485.jpg,249.99411,130.00854,815.91296,960.6892,1024,1024,1
25486.jpg,281.55652,167.40036,788.75793,959.1156,1024,1024,1
25487.jpg,204.62604,12.160736,872.47015,1007.85205,1024,1024,1
25488.jpg,205.38016,76.51599,792.62415,988.1709,1024,1024,1
25489.jpg,136.09204,242.50873,727.9426,915.8785,1024,1024,1
2549.jpg,260.25327,196.26608,765.20496,965.60315,1024,1024,1
25490.jpg,266.32397,197.51779,772.43604,951.6471,1024,1024,1
25491.jpg,267.37912,257.47488,844.3816,1006.83936,1024,1024,1
25492.jpg,254.93289,163.1265,868.36035,967.5198,1024,1024,1
25493.jpg,227.70514,104.73639,767.37195,1024.0737,1024,1024,1
25494.jpg,268.75165,160.33057,831.0159,972.864,1024,1024,1
25495.jpg,244.03271,170.35617,872.4193,1038.5526,1024,1024,1
25496.jpg,148.42441,210.0393,675.3108,947.598,1024,1024,1
25497.jpg,230.73694,168.81894,803.8113,1024.9612,1024,1024,1
25498.jpg,171.47183,185.78238,761.5448,956.2782,1024,1024,1
25499.jpg,288.1787,189.83609,717.58356,915.3981,1024,1024,1
255.jpg,238.59158,213.3005,772.86816,946.70483,1024,1024,1
2550.jpg,333.95932,79.337524,807.67505,954.7429,1024,1024,1
25500.jpg,229.5936,184.41895,833.81885,969.59143,1024,1024,1
25501.jpg,242.42538,185.55188,758.4945,955.0294,1024,1024,1
25502.jpg,240.65836,145.82602,762.2864,1008.51807,1024,1024,1
25503.jpg,242.72736,184.5174,805.17084,1004.55255,1024,1024,1
25504.jpg,216.95206,158.05591,865.30396,971.2117,1024,1024,1
25505.jpg,231.87476,202.61453,749.5515,930.2887,1024,1024,1
25506.jpg,180.85596,57.61618,781.896,980.6632,1024,1024,1
25507.jpg,265.95996,107.62509,795.98987,942.2566,1024,1024,1
25508.jpg,242.65631,103.75473,756.07306,998.11487,1024,1024,1
25509.jpg,235.8479,151.3153,763.15295,985.70105,1024,1024,1
2551.jpg,244.3693,131.12125,776.806,932.25745,1024,1024,1
25510.jpg,198.7398,293.13754,817.8742,964.82227,1024,1024,1
25511.jpg,213.47238,119.56979,762.51904,1004.1614,1024,1024,1
25512.jpg,322.6454,174.66083,856.7925,947.4987,1024,1024,1
25513.jpg,239.65332,171.7941,880.17065,996.5675,1024,1024,1
25514.jpg,182.54001,62.11441,832.33276,979.5659,1024,1024,1
25515.jpg,264.20303,234.62622,829.72,958.7207,1024,1024,1
25516.jpg,227.88101,168.9967,806.8425,968.41626,1024,1024,1
25517.jpg,270.7813,161.58899,838.0877,989.54504,1024,1024,1
25518.jpg,247.16934,90.58383,805.04724,988.4529,1024,1024,1
25519.jpg,220.26837,173.48953,781.6384,987.2772,1024,1024,1
2552.jpg,246.02509,153.43826,781.882,954.4867,1024,1024,1
25520.jpg,220.32437,99.28882,786.4586,958.8313,1024,1024,1
25521.jpg,184.2113,159.99689,840.92676,920.4521,1024,1024,1
25522.jpg,212.77377,179.39865,799.8508,918.473,1024,1024,1
25523.jpg,234.77594,146.15399,839.13605,998.7331,1024,1024,1
25524.jpg,203.90018,174.82498,785.06287,1030.1652,1024,1024,1
25525.jpg,225.51605,155.85822,814.7176,988.78546,1024,1024,1
25526.jpg,248.91556,218.30566,764.8552,898.22473,1024,1024,1
25527.jpg,217.05005,198.24893,820.9237,977.05176,1024,1024,1
25528.jpg,217.28027,134.54611,791.73846,1003.9048,1024,1024,1
25529.jpg,210.1669,107.8064,837.5194,1014.3773,1024,1024,1
2553.jpg,179.40436,166.90396,755.31415,923.82666,1024,1024,1
25530.jpg,195.18234,180.17346,757.57214,985.67456,1024,1024,1
25531.jpg,256.34137,123.075134,833.3863,986.14496,1024,1024,1
25533.jpg,229.50043,122.37155,882.62067,932.1476,1024,1024,1
25534.jpg,295.554,186.61035,747.6293,917.2975,1024,1024,1
25535.jpg,175.99432,71.670166,867.63556,1113.9158,1024,1024,1
25536.jpg,255.05075,89.22266,816.2783,1015.55383,1024,1024,1
25537.jpg,238.93542,174.7244,772.0121,941.395,1024,1024,1
25538.jpg,203.69855,175.81104,756.3475,995.2246,1024,1024,1
25539.jpg,264.8562,173.73245,854.6964,967.27783,1024,1024,1
2554.jpg,341.95105,212.72385,853.45654,932.83264,1024,1024,1
25540.jpg,242.13565,90.898315,892.84656,1028.458,1024,1024,1
25541.jpg,345.8477,192.12296,848.3965,938.0698,1024,1024,1
25542.jpg,316.01108,151.77979,850.1919,948.7417,1024,1024,1
25543.jpg,243.13007,163.15134,804.0075,996.41956,1024,1024,1
25544.jpg,281.08865,226.31982,804.1908,938.44324,1024,1024,1
25545.jpg,370.84848,237.5264,810.11914,906.8683,1024,1024,1
25546.jpg,340.48602,160.71707,805.7651,950.78064,1024,1024,1
25547.jpg,245.71817,194.53793,742.5576,895.14014,1024,1024,1
25548.jpg,258.52026,167.2345,779.62305,934.942,1024,1024,1
25549.jpg,259.08118,108.06491,819.1924,994.48315,1024,1024,1
2555.jpg,268.76294,109.203766,822.1272,967.229,1024,1024,1
25550.jpg,320.08566,162.84607,847.6095,963.4606,1024,1024,1
25551.jpg,254.91199,173.2959,800.874,978.6549,1024,1024,1
25552.jpg,264.6883,141.53519,853.17474,993.75854,1024,1024,1
25553.jpg,127.40335,144.24854,762.8801,963.40906,1024,1024,1
25554.jpg,232.91916,147.6156,780.4658,964.61487,1024,1024,1
25555.jpg,265.13376,179.76544,828.76184,951.5811,1024,1024,1
25556.jpg,178.64775,197.75513,566.10144,772.68964,1024,1024,1
25557.jpg,285.2727,125.45691,793.5386,973.05554,1024,1024,1
25558.jpg,216.12332,206.94339,737.0265,1004.10767,1024,1024,1
2556.jpg,245.6947,159.10275,791.5797,931.86914,1024,1024,1
25560.jpg,267.19104,206.26434,760.0188,906.721,1024,1024,1
25561.jpg,280.1154,37.105286,888.87646,1023.4329,1024,1024,1
25562.jpg,218.15857,95.1604,878.7722,898.82153,1024,1024,1
25563.jpg,255.80731,138.51996,786.7681,987.48346,1024,1024,1
25564.jpg,236.08548,222.8591,853.3834,925.1394,1024,1024,1
25565.jpg,255.73056,197.1102,790.5668,960.68945,1024,1024,1
25566.jpg,210.53479,172.87042,775.61053,934.8261,1024,1024,1
25567.jpg,201.228,144.60733,754.4015,987.80994,1024,1024,1
25568.jpg,256.81055,168.98328,828.7069,977.9723,1024,1024,1
25569.jpg,219.47964,195.92703,771.1288,1011.7544,1024,1024,1
2557.jpg,326.68134,175.90298,881.1529,985.5209,1024,1024,1
25570.jpg,200.47531,149.49347,755.9154,960.0601,1024,1024,1
25571.jpg,249.47574,95.20389,783.8324,965.6046,1024,1024,1
25572.jpg,93.09183,109.84885,745.1793,966.7042,1024,1024,1
25573.jpg,222.2463,190.37762,812.3181,998.70233,1024,1024,1
25574.jpg,283.2488,152.59732,853.1997,973.39856,1024,1024,1
25575.jpg,234.39847,113.5285,883.87866,943.8753,1024,1024,1
25576.jpg,240.31744,151.9267,811.8649,890.2701,1024,1024,1
25577.jpg,183.27325,119.80838,792.6383,992.51917,1024,1024,1
25578.jpg,79.15073,301.3432,745.4171,936.4495,1024,1024,1
25579.jpg,286.95972,194.38422,753.96265,899.53156,1024,1024,1
2558.jpg,161.45938,197.6666,748.67993,971.1035,1024,1024,1
25580.jpg,252.19202,160.54141,786.4718,970.9718,1024,1024,1
25581.jpg,278.70197,172.39764,736.1248,937.4377,1024,1024,1
25582.jpg,240.76727,187.93616,753.6121,938.6633,1024,1024,1
25583.jpg,285.16583,297.47043,760.09,887.87524,1024,1024,1
25584.jpg,245.82953,241.76141,838.0334,959.63055,1024,1024,1
25585.jpg,267.73578,164.82315,753.1429,905.9603,1024,1024,1
25586.jpg,358.90784,300.4586,810.91016,981.20557,1024,1024,1
25587.jpg,204.39435,118.815704,791.8044,1024.9968,1024,1024,1
25588.jpg,271.52127,129.15442,770.59937,955.97974,1024,1024,1
25589.jpg,235.23938,45.109436,771.2906,1009.9255,1024,1024,1
2559.jpg,249.66391,170.62698,784.2709,976.7273,1024,1024,1
25590.jpg,258.75546,181.9613,764.17395,941.0757,1024,1024,1
25591.jpg,266.5318,169.76947,752.2027,953.3105,1024,1024,1
25592.jpg,270.17368,139.39575,823.22253,973.5487,1024,1024,1
25593.jpg,215.84052,155.9776,753.5248,996.21295,1024,1024,1
25594.jpg,234.69016,155.78137,800.2438,1000.9093,1024,1024,1
25595.jpg,95.50943,306.1987,652.1367,948.49927,1024,1024,1
25596.jpg,276.65976,299.5623,793.5674,908.2512,1024,1024,1
25597.jpg,282.84293,244.96185,808.7135,937.5998,1024,1024,1
25598.jpg,221.49707,105.408356,830.82043,982.0957,1024,1024,1
25599.jpg,244.13574,151.52505,761.424,930.10095,1024,1024,1
256.jpg,209.72766,217.21167,754.0897,929.1317,1024,1024,1
2560.jpg,218.9527,125.70529,815.6724,975.8511,1024,1024,1
25600.jpg,255.12817,214.8913,758.782,952.23236,1024,1024,1
25601.jpg,233.54321,159.03632,861.27246,965.5147,1024,1024,1
25602.jpg,209.96286,193.13553,813.5082,975.1261,1024,1024,1
25603.jpg,226.32477,165.08505,823.11237,1017.71436,1024,1024,1
25604.jpg,204.42838,111.3421,768.9541,933.7021,1024,1024,1
25605.jpg,227.4277,185.0521,809.8463,1018.56836,1024,1024,1
25606.jpg,202.33823,127.71573,732.1089,991.97327,1024,1024,1
25607.jpg,259.90485,153.17014,766.1679,946.3268,1024,1024,1
25608.jpg,251.69032,159.29489,742.6583,949.9978,1024,1024,1
25609.jpg,209.15198,140.69144,822.32983,1003.91235,1024,1024,1
2561.jpg,250.33806,189.67673,756.15515,954.40356,1024,1024,1
25610.jpg,209.2573,65.25253,776.40625,987.0248,1024,1024,1
25611.jpg,230.59055,59.391815,807.86523,948.2811,1024,1024,1
25612.jpg,164.52722,170.90988,772.2897,955.40015,1024,1024,1
25613.jpg,264.0065,136.11697,785.4414,955.71387,1024,1024,1
25614.jpg,225.98178,142.82816,842.5775,1004.71533,1024,1024,1
25615.jpg,195.919,151.90646,778.1804,983.6035,1024,1024,1
25616.jpg,253.81287,186.0181,818.07837,992.06714,1024,1024,1
25617.jpg,291.7565,148.51907,915.5635,973.6594,1024,1024,1
25618.jpg,203.85931,94.069244,779.77905,938.7112,1024,1024,1
25619.jpg,363.39426,335.29065,892.7991,973.6737,1024,1024,1
2562.jpg,216.77136,146.65347,793.38025,987.1509,1024,1024,1
25620.jpg,249.95367,145.08755,826.8597,976.4435,1024,1024,1
25621.jpg,277.14557,260.07974,756.07,872.4845,1024,1024,1
25622.jpg,257.82623,125.122345,763.39795,992.0642,1024,1024,1
25623.jpg,376.18665,189.9205,722.46387,960.68774,1024,1024,1
25624.jpg,238.37518,174.7923,832.6075,991.7525,1024,1024,1
25625.jpg,198.47546,212.63678,767.07196,965.72015,1024,1024,1
25626.jpg,234.36066,171.64603,792.133,992.97253,1024,1024,1
25627.jpg,240.85883,113.709625,803.1856,974.8861,1024,1024,1
25628.jpg,218.46832,109.37384,774.08575,1005.163,1024,1024,1
25629.jpg,215.07812,159.02347,792.00366,974.7125,1024,1024,1
2563.jpg,228.62311,307.5211,788.6511,930.3865,1024,1024,1
25630.jpg,208.04968,174.86255,771.45605,934.2903,1024,1024,1
25631.jpg,200.04129,158.14493,753.2361,955.23303,1024,1024,1
25632.jpg,234.68515,86.25882,791.46606,932.9935,1024,1024,1
25633.jpg,239.03882,68.65027,867.166,967.6367,1024,1024,1
25634.jpg,225.16776,154.23871,806.8594,910.7015,1024,1024,1
25635.jpg,228.05035,162.7897,817.8515,981.2582,1024,1024,1
25636.jpg,238.04291,159.45395,789.77814,925.57886,1024,1024,1
25637.jpg,226.28522,48.92227,824.32477,996.64636,1024,1024,1
25638.jpg,242.23538,161.04523,813.5392,969.7961,1024,1024,1
25639.jpg,244.60703,157.09927,763.6587,966.2843,1024,1024,1
2564.jpg,222.3736,166.08017,862.99554,966.77026,1024,1024,1
25640.jpg,273.15918,136.66315,751.26904,950.09955,1024,1024,1
25641.jpg,273.69684,170.79648,770.23663,969.80396,1024,1024,1
25642.jpg,343.37372,72.54739,832.14276,936.14136,1024,1024,1
25643.jpg,253.6677,183.16953,869.2993,985.46643,1024,1024,1
25644.jpg,260.9848,146.422,838.06805,954.0093,1024,1024,1
25645.jpg,273.90485,148.70767,877.41095,942.14197,1024,1024,1
25646.jpg,233.51752,107.46268,819.31415,1058.0508,1024,1024,1
25647.jpg,305.0578,187.24179,829.8177,947.48535,1024,1024,1
25648.jpg,190.06973,210.71411,788.1537,910.28687,1024,1024,1
25649.jpg,253.78207,142.86636,839.04224,987.1754,1024,1024,1
2565.jpg,178.17798,149.23734,725.14966,856.19617,1024,1024,1
25650.jpg,307.9667,215.58344,797.25305,946.70746,1024,1024,1
25651.jpg,194.95264,174.186,798.57477,1002.1068,1024,1024,1
25652.jpg,277.1508,152.18625,812.95435,933.67224,1024,1024,1
25653.jpg,299.11743,191.11261,838.1118,945.2692,1024,1024,1
25654.jpg,342.1473,96.68936,897.77014,909.91077,1024,1024,1
25655.jpg,276.7855,202.59381,842.0897,916.79755,1024,1024,1
25656.jpg,255.22272,211.06793,839.9522,986.9921,1024,1024,1
25657.jpg,232.7179,86.38748,835.19824,959.6017,1024,1024,1
25658.jpg,227.69196,150.3583,794.9518,985.48694,1024,1024,1
25659.jpg,192.29288,136.97324,801.6279,962.119,1024,1024,1
2566.jpg,249.68979,183.39865,785.6559,930.651,1024,1024,1
25660.jpg,226.76697,163.82858,798.7384,989.41565,1024,1024,1
25661.jpg,245.78291,240.83383,726.2501,931.17896,1024,1024,1
25662.jpg,273.77377,178.33792,786.0061,959.7825,1024,1024,1
25663.jpg,235.67242,217.57971,801.9306,997.223,1024,1024,1
25664.jpg,245.22058,177.92511,830.2821,947.13763,1024,1024,1
25665.jpg,249.16208,161.97916,787.2999,930.7628,1024,1024,1
25666.jpg,307.61694,247.80753,947.09375,987.1819,1024,1024,1
25667.jpg,268.16077,187.7461,747.98834,984.5608,1024,1024,1
25668.jpg,280.8113,81.09299,947.2517,1001.94714,1024,1024,1
25669.jpg,240.21146,140.58914,773.90906,983.84973,1024,1024,1
2567.jpg,220.76279,160.62936,807.76465,969.7223,1024,1024,1
25670.jpg,249.09055,168.87985,800.08887,952.74854,1024,1024,1
25671.jpg,340.05917,85.51932,862.975,1021.57104,1024,1024,1
25672.jpg,155.97437,180.61777,742.1758,957.5209,1024,1024,1
25673.jpg,234.7088,173.91922,789.55975,943.1449,1024,1024,1
25674.jpg,229.6059,137.5726,822.4709,988.25024,1024,1024,1
25675.jpg,276.34174,172.57916,804.99835,934.68756,1024,1024,1
25676.jpg,238.90875,194.84866,788.16144,973.0177,1024,1024,1
25677.jpg,186.25345,35.20862,810.7689,970.59875,1024,1024,1
25678.jpg,232.15466,184.14145,820.9758,993.2352,1024,1024,1
25679.jpg,303.67697,114.15149,857.484,947.9856,1024,1024,1
2568.jpg,232.28445,144.14697,840.53906,951.6345,1024,1024,1
25680.jpg,422.36084,239.41064,780.808,941.7881,1024,1024,1
25681.jpg,266.48187,153.39499,839.70917,976.37805,1024,1024,1
25683.jpg,270.53555,165.6738,866.5206,976.90027,1024,1024,1
25684.jpg,191.73099,239.84814,789.24963,915.246,1024,1024,1
25685.jpg,255.91367,132.87283,773.9042,1003.19104,1024,1024,1
25686.jpg,255.35121,165.56177,754.55273,1006.75525,1024,1024,1
25687.jpg,178.06647,142.48178,732.24854,928.9774,1024,1024,1
25688.jpg,253.46939,116.87756,850.1151,1032.4304,1024,1024,1
25689.jpg,239.78409,186.74902,772.1625,995.08777,1024,1024,1
2569.jpg,182.6221,19.286926,817.0106,986.3901,1024,1024,1
25690.jpg,276.6972,92.55951,806.6971,962.769,1024,1024,1
25691.jpg,103.17584,240.59787,782.11505,948.30554,1024,1024,1
25692.jpg,234.19952,97.18869,776.9228,998.8854,1024,1024,1
25693.jpg,276.13367,164.84927,783.197,979.1002,1024,1024,1
25694.jpg,211.41812,147.85309,797.5061,1007.8785,1024,1024,1
25695.jpg,341.63007,226.50323,829.69196,925.3095,1024,1024,1
25696.jpg,261.4047,192.40201,831.99695,909.82166,1024,1024,1
25697.jpg,372.99097,172.77597,792.8861,969.8777,1024,1024,1
25698.jpg,185.42975,220.8854,779.1528,1005.08044,1024,1024,1
25699.jpg,111.28702,78.753174,761.1073,995.41785,1024,1024,1
257.jpg,211.04532,175.59943,757.11194,933.74066,1024,1024,1
2570.jpg,221.08768,152.22089,795.4304,948.2836,1024,1024,1
25700.jpg,255.96469,92.57498,819.50525,1014.1926,1024,1024,1
25701.jpg,213.62665,119.53671,795.4608,972.7361,1024,1024,1
25702.jpg,203.02405,41.183685,804.16046,1001.75037,1024,1024,1
25703.jpg,229.74374,142.32263,758.34937,998.29395,1024,1024,1
25704.jpg,242.49109,134.32983,791.8154,963.1731,1024,1024,1
25705.jpg,284.05994,202.46335,788.1575,982.58325,1024,1024,1
25706.jpg,244.1088,134.99176,752.2999,971.0817,1024,1024,1
25707.jpg,249.52005,167.19617,831.60474,984.2814,1024,1024,1
25708.jpg,207.80515,191.64795,765.17834,901.81995,1024,1024,1
25709.jpg,233.90704,153.18991,701.60297,974.5325,1024,1024,1
2571.jpg,211.6796,164.56479,772.3606,915.42554,1024,1024,1
25710.jpg,206.82266,39.09317,795.7654,1008.823,1024,1024,1
25711.jpg,245.52713,191.90405,793.75867,915.3666,1024,1024,1
25712.jpg,235.13199,169.93958,788.77673,984.65955,1024,1024,1
25713.jpg,190.53143,138.76312,806.9178,965.72455,1024,1024,1
25714.jpg,244.83197,134.25714,829.42535,1017.53705,1024,1024,1
25716.jpg,193.50305,144.77454,769.9934,976.0919,1024,1024,1
25717.jpg,355.0056,171.67297,925.4402,910.60034,1024,1024,1
25718.jpg,225.91052,159.20923,812.2992,931.37085,1024,1024,1
25719.jpg,247.10565,173.46292,776.09546,917.51245,1024,1024,1
2572.jpg,263.36798,149.53815,761.7581,979.8205,1024,1024,1
25720.jpg,276.6545,167.78821,860.36755,944.01624,1024,1024,1
25721.jpg,242.38132,140.89462,773.71826,979.8573,1024,1024,1
25722.jpg,185.948,229.21231,712.7336,966.35986,1024,1024,1
25723.jpg,252.71475,173.97919,768.80334,996.81415,1024,1024,1
25724.jpg,290.26416,169.06003,812.68225,947.69995,1024,1024,1
25725.jpg,287.24826,49.691406,822.05896,981.5636,1024,1024,1
25726.jpg,265.8513,213.75662,751.7352,917.76,1024,1024,1
25727.jpg,269.77667,190.28305,732.3079,970.5228,1024,1024,1
25728.jpg,229.84488,115.60077,837.86194,969.9969,1024,1024,1
25729.jpg,229.8874,152.73148,716.02185,983.1854,1024,1024,1
2573.jpg,226.69495,168.21982,792.74646,970.78125,1024,1024,1
25730.jpg,242.82881,121.441986,745.7201,995.2728,1024,1024,1
25731.jpg,265.91315,123.16,750.1331,978.36145,1024,1024,1
25732.jpg,240.24637,164.98697,780.7092,950.2689,1024,1024,1
25733.jpg,277.41418,46.239227,799.64966,1009.55286,1024,1024,1
25734.jpg,268.69742,159.51096,835.9376,979.8164,1024,1024,1
25735.jpg,236.77777,221.39523,779.3386,893.9099,1024,1024,1
25736.jpg,227.27689,152.8887,828.3087,912.97986,1024,1024,1
25737.jpg,268.89453,86.56882,780.1113,923.74817,1024,1024,1
25738.jpg,254.06894,124.980896,781.25366,945.0693,1024,1024,1
25739.jpg,225.92416,199.84418,744.42175,947.6442,1024,1024,1
2574.jpg,206.4046,137.20517,750.0562,931.15967,1024,1024,1
25740.jpg,227.72635,129.49832,795.4929,995.52026,1024,1024,1
25741.jpg,235.65207,188.80331,784.4917,998.2179,1024,1024,1
25742.jpg,183.04688,141.0629,758.44415,970.5354,1024,1024,1
25743.jpg,267.1909,137.64603,806.1675,986.83545,1024,1024,1
25744.jpg,248.58688,124.95938,799.3899,971.3356,1024,1024,1
25745.jpg,271.893,130.74826,705.62335,942.9011,1024,1024,1
25746.jpg,149.09015,113.43698,815.067,943.2294,1024,1024,1
25747.jpg,254.26953,150.52441,806.9584,965.822,1024,1024,1
25748.jpg,252.72418,152.22812,847.2802,991.66113,1024,1024,1
25749.jpg,227.69202,174.9534,794.482,941.75696,1024,1024,1
2575.jpg,296.3128,188.5953,868.7503,958.5471,1024,1024,1
25750.jpg,283.64224,233.04102,824.5276,1005.55115,1024,1024,1
25751.jpg,199.58356,134.5506,778.6749,987.1215,1024,1024,1
25752.jpg,231.83224,177.56299,794.8031,970.0748,1024,1024,1
25753.jpg,241.40103,139.0075,823.5116,949.05426,1024,1024,1
25754.jpg,230.47064,143.54523,752.4517,1003.1396,1024,1024,1
25755.jpg,234.83807,70.9906,859.03326,1003.8198,1024,1024,1
25756.jpg,235.09042,95.82535,777.37573,1018.5016,1024,1024,1
25757.jpg,283.63785,167.5289,755.931,946.98096,1024,1024,1
25758.jpg,220.25476,142.63904,803.4491,1000.3887,1024,1024,1
25759.jpg,103.36301,95.20706,760.43384,985.9253,1024,1024,1
2576.jpg,185.6965,198.32376,745.9369,945.5205,1024,1024,1
25760.jpg,255.37662,175.77881,793.1504,970.531,1024,1024,1
25761.jpg,252.36237,109.53488,812.46686,957.99524,1024,1024,1
25762.jpg,249.91965,144.05063,835.4783,976.49414,1024,1024,1
25763.jpg,328.00272,112.51041,870.9313,987.58923,1024,1024,1
25764.jpg,228.93268,163.3277,761.6848,901.4084,1024,1024,1
25765.jpg,212.53961,49.643677,848.8548,971.484,1024,1024,1
25766.jpg,231.8483,125.04587,752.5292,986.90015,1024,1024,1
25767.jpg,278.7165,166.24652,779.14716,949.99603,1024,1024,1
25768.jpg,259.211,184.80649,836.20416,963.78284,1024,1024,1
25769.jpg,241.97903,134.30179,864.84143,1035.7445,1024,1024,1
2577.jpg,230.1532,-12.584503,846.2047,979.64417,1024,1024,1
25770.jpg,317.96533,129.0314,908.3978,971.4364,1024,1024,1
25771.jpg,280.9842,268.92743,734.01324,909.1723,1024,1024,1
25772.jpg,248.99576,187.2518,803.7329,962.6279,1024,1024,1
25773.jpg,240.00113,163.18243,843.2405,923.7364,1024,1024,1
25774.jpg,188.7239,198.22531,758.8313,948.7357,1024,1024,1
25775.jpg,191.33026,96.40677,786.07184,956.1284,1024,1024,1
25776.jpg,203.51292,185.62338,699.0543,930.8447,1024,1024,1
25777.jpg,246.95636,80.36749,809.8232,1005.79584,1024,1024,1
25778.jpg,245.64297,183.37732,774.74963,932.5913,1024,1024,1
25779.jpg,204.47299,154.08682,771.2428,954.36536,1024,1024,1
2578.jpg,269.86844,152.27618,785.9021,964.2139,1024,1024,1
25780.jpg,226.0495,105.70465,780.7248,982.737,1024,1024,1
25781.jpg,227.10376,163.89352,744.46454,938.9005,1024,1024,1
25782.jpg,326.26318,232.71732,726.7927,891.56274,1024,1024,1
25783.jpg,284.67,182.5712,857.6022,926.5508,1024,1024,1
25784.jpg,296.65094,187.81818,790.4987,988.55194,1024,1024,1
25785.jpg,244.43332,138.44772,824.59033,1004.5592,1024,1024,1
25786.jpg,210.74237,186.81128,752.27716,937.23584,1024,1024,1
25787.jpg,245.85077,195.5003,798.21014,933.0799,1024,1024,1
25788.jpg,209.14877,66.2377,807.51416,1001.484,1024,1024,1
25789.jpg,240.61682,163.6998,789.3496,961.22986,1024,1024,1
2579.jpg,157.46536,101.19229,795.21655,995.00037,1024,1024,1
25790.jpg,204.03949,82.299225,800.4133,972.5847,1024,1024,1
25791.jpg,226.53323,147.96259,784.51697,993.6707,1024,1024,1
25792.jpg,269.01428,157.93951,801.83923,1003.4976,1024,1024,1
25793.jpg,249.45996,176.21384,855.7079,978.9155,1024,1024,1
25794.jpg,241.16174,211.03152,793.5774,1003.56946,1024,1024,1
25795.jpg,238.7503,211.76425,879.89655,1008.6013,1024,1024,1
25796.jpg,195.43582,228.12354,737.41187,879.339,1024,1024,1
25797.jpg,267.61935,97.662445,883.8705,1053.5239,1024,1024,1
25798.jpg,262.77713,192.87979,778.0565,962.9667,1024,1024,1
25799.jpg,230.45026,156.20544,791.1473,943.99365,1024,1024,1
