path,oclussion,type,img_path
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\25746.png,0.07671053426473817,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\25746.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\25750.png,0.02432899451378079,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\25750.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\25781.png,0.034386549372755204,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\25781.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\25824.png,0.003340510884313641,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\25824.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\25825.png,0.09212878084703247,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\25825.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\25865.png,0.07266126658453886,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\25865.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\25870.png,0.001329376319719855,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\25870.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\25902.png,0.061775938970294986,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\25902.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\25919.png,0.0027634320920539857,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\25919.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\25927.png,0.06610261867068079,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\25927.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\25935.png,0.055978747051966704,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\25935.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\25980.png,0.03959137448864025,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\25980.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26005.png,0.035729785444977846,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26005.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\2603.png,0.016708190439442383,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\2603.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26033.png,0.03735734073619246,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26033.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26038.png,0.005904969126378834,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26038.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26079.png,0.09600685207054516,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26079.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\2609.png,0.058963193693980065,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\2609.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26093.png,0.07312196239703805,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26093.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26107.png,0.05822035845588236,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26107.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26121.png,0.05481259813192141,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26121.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26156.png,0.030288399384733933,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26156.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26163.png,0.04708018648604495,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26163.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26170.png,0.08067562090058222,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26170.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26194.png,0.02644582333480061,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26194.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26198.png,0.02476286409804418,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26198.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26231.png,0.0,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26231.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26245.png,0.06276918410676369,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26245.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\2625.png,0.03516013751922553,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\2625.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26252.png,0.04356039211256291,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26252.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\2626.png,0.07688493736550617,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\2626.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\2631.png,0.07197931008819258,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\2631.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26314.png,0.02413887370147627,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26314.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26315.png,0.090552917018355,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26315.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26318.png,0.08423142677833317,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26318.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26344.png,0.0,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26344.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26352.png,0.07672737203719937,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26352.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26355.png,0.07025288262828522,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26355.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26358.png,0.07040606545615102,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26358.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26394.png,0.07793009962872943,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26394.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\264.png,0.03922618676962031,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\264.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26400.png,0.09463949452977882,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26400.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26402.png,0.06148715086015133,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26402.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26411.png,0.09891096821493484,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26411.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26432.png,0.07538936869873158,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26432.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26450.png,0.08194319758426505,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26450.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26455.png,0.07324016256502008,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26455.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26469.png,0.008716082477440268,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26469.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26471.png,0.09813699220506666,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26471.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26479.png,0.01917661424975703,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26479.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26486.png,0.035792726930438334,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26486.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\265.png,0.06895961886902424,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\265.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\2650.png,0.0,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\2650.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\2652.png,0.0962440059743731,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\2652.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26536.png,0.09284986299538867,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26536.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26539.png,0.04845896223515289,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26539.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26542.png,0.031059804181000294,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26542.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26546.png,0.020594958028123833,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26546.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\2657.png,0.08346651210426215,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\2657.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26583.png,0.05179498614340772,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26583.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26589.png,0.07946457197819812,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26589.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26614.png,0.05607272443525424,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26614.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26622.png,0.09001438227397007,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26622.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26630.png,0.05956644725520566,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26630.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\267.png,0.0,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\267.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26706.png,0.019509553028760895,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26706.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26708.png,0.08493576460837127,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26708.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26719.png,0.04316682724375598,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26719.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26731.png,0.06557775943425281,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26731.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26753.png,0.011770339598240698,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26753.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\2676.png,0.03823432884804723,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\2676.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26761.png,0.0008820135187118661,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26761.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26781.png,0.023717680778646888,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26781.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26822.png,0.06517692102393102,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26822.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26831.png,0.08975708954978312,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26831.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26835.png,0.020288070381806578,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26835.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26855.png,0.06978349973303788,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26855.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26876.png,0.09530812343452033,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26876.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26905.png,0.07385861497936452,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26905.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26906.png,0.05242757937677589,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26906.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\2692.png,0.09796171080569616,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\2692.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26925.png,0.0801235950217476,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26925.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26931.png,0.07180205196571343,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26931.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26959.png,0.07890747547585042,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26959.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26963.png,0.07873839113464043,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26963.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26975.png,0.0939426251927491,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26975.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26976.png,0.06450900741787358,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26976.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26979.png,0.023651519672459265,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26979.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26986.png,0.015060777675341086,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26986.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\26993.png,0.09238463889922177,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\26993.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\27037.png,0.0,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\27037.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\27101.png,0.0023837633139148773,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\27101.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\27110.png,0.06104927935913851,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\27110.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\27111.png,0.00037821321876452263,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\27111.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\2712.png,0.08001733885068185,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\2712.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\27154.png,0.0,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\27154.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\27168.png,0.09014345834110749,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\27168.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\27173.png,0.04440186392340595,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\27173.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\27189.png,0.07016403556123518,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\27189.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\2719.png,0.027914390529131916,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\2719.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\27191.png,0.07541912359810388,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\27191.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\27200.png,0.03676298451556803,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\27200.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\27206.png,0.04772133210707197,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\27206.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\27219.png,0.0368395323074715,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\27219.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\2722.png,0.08924994837910383,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\2722.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\27227.png,0.059564973883822536,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\27227.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\27241.png,0.06731713362377145,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\27241.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\2725.png,0.023263128606510808,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\2725.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\2729.png,0.08386369946393868,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\2729.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\27304.png,0.08609774466891662,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\27304.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\27319.png,0.07621355493106174,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\27319.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\27322.png,0.09039858300993997,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\27322.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\27352.png,0.046793920161257385,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\27352.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\27370.png,0.021790525470604005,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\27370.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\27380.png,0.0,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\27380.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\27403.png,0.09933192491897935,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\27403.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\27439.png,0.06524677761786246,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\27439.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\27451.png,0.016717675748097238,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\27451.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\27458.png,0.06046864239219785,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\27458.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\27461.png,0.08830481580841454,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\27461.jpg
C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\mask\27466.png,0.06992105562272033,NatOcc_objects,C:\Users\isaac\PycharmProjects\high_quality_oclussion_aug\NatOcc_objects\img\27466.jpg
